unix,date,symbol,open,high,low,close,Volume LTC,Volume BTC
1596412800,2020-08-03 00:00:00,LTC/BTC,0.00513330,0.00523679,0.00507922,0.00521491,4967.04831789,25.90270994344774
1596326400,2020-08-02 00:00:00,LTC/BTC,0.00523795,0.00543924,0.00488006,0.00511878,13821.12363470,70.74729123882966
1596240000,2020-08-01 00:00:00,LTC/BTC,0.00513389,0.00530250,0.00505000,0.00523040,14319.38533735,74.89611306847544
1596153600,2020-07-31 00:00:00,LTC/BTC,0.00511551,0.00523774,0.00507614,0.00514000,5286.10770943,27.170593626470197
1596067200,2020-07-30 00:00:00,LTC/BTC,0.00494239,0.00532000,0.00492705,0.00510789,8541.61451267,43.62962735312197
1595980800,2020-07-29 00:00:00,LTC/BTC,0.00511140,0.00515009,0.00492958,0.00498572,13451.30009730,67.06441592111055
1595894400,2020-07-28 00:00:00,LTC/BTC,0.00483394,0.00524186,0.00479346,0.00511092,18412.31594406,94.10387380481512
1595808000,2020-07-27 00:00:00,LTC/BTC,0.00483363,0.00506000,0.00447245,0.00483398,35996.01413651,174.0040124156066
1595721600,2020-07-26 00:00:00,LTC/BTC,0.00505447,0.00520100,0.00480636,0.00484466,12729.53235149,61.670256201969536
1595635200,2020-07-25 00:00:00,LTC/BTC,0.00462085,0.00509718,0.00462085,0.00506783,16449.76191646,83.36459693309348
1595548800,2020-07-24 00:00:00,LTC/BTC,0.00467889,0.00469597,0.00462122,0.00463000,4587.44019066,21.239848082755795
1595462400,2020-07-23 00:00:00,LTC/BTC,0.00471963,0.00478846,0.00466927,0.00468192,4012.94353978,18.788280617766777
1595376000,2020-07-22 00:00:00,LTC/BTC,0.00465903,0.00474026,0.00463833,0.00473637,3828.69106787,18.134097513127433
1595289600,2020-07-21 00:00:00,LTC/BTC,0.00457395,0.00470687,0.00457395,0.00466600,4002.96001681,18.67781143843546
1595203200,2020-07-20 00:00:00,LTC/BTC,0.00463933,0.00465037,0.00452353,0.00458434,3162.96127589,14.500089895513563
1595116800,2020-07-19 00:00:00,LTC/BTC,0.00463618,0.00464801,0.00459221,0.00463092,2046.12889244,9.475459210578245
1595030400,2020-07-18 00:00:00,LTC/BTC,0.00457669,0.00466900,0.00457468,0.00463046,1587.95978983,7.352984288416223
1594944000,2020-07-17 00:00:00,LTC/BTC,0.00459572,0.00462326,0.00457107,0.00457736,2967.38810859,13.582803632735521
1594857600,2020-07-16 00:00:00,LTC/BTC,0.00469900,0.00471033,0.00451000,0.00460788,7942.14055193,36.596430606427205
1594771200,2020-07-15 00:00:00,LTC/BTC,0.00473925,0.00474278,0.00467463,0.00470643,13044.64755177,61.393720577076884
1594684800,2020-07-14 00:00:00,LTC/BTC,0.00474837,0.00475693,0.00467759,0.00474009,3679.38048184,17.440594628164963
1594598400,2020-07-13 00:00:00,LTC/BTC,0.00480674,0.00490000,0.00463162,0.00475153,6521.71594160,30.988128947990653
1594512000,2020-07-12 00:00:00,LTC/BTC,0.00483863,0.00486297,0.00475114,0.00481416,2410.86388338,11.60628447281266
1594425600,2020-07-11 00:00:00,LTC/BTC,0.00476620,0.00483863,0.00476620,0.00483863,2260.05874448,10.935588042803262
1594339200,2020-07-10 00:00:00,LTC/BTC,0.00480071,0.00485000,0.00476347,0.00477891,4324.36841157,20.665767445735987
1594252800,2020-07-09 00:00:00,LTC/BTC,0.00480536,0.00485994,0.00474216,0.00480509,5540.58151342,26.622992824319308
1594166400,2020-07-08 00:00:00,LTC/BTC,0.00467507,0.00487611,0.00467227,0.00480536,8080.66131887,38.83048667524514
1594080000,2020-07-07 00:00:00,LTC/BTC,0.00472000,0.00474889,0.00466445,0.00468333,11833.14443518,55.41852032761155
1593993600,2020-07-06 00:00:00,LTC/BTC,0.00458638,0.00472808,0.00458638,0.00472067,4064.86911758,19.188905697286376
1593907200,2020-07-05 00:00:00,LTC/BTC,0.00460966,0.00460966,0.00455208,0.00458807,2610.09246282,11.975286925890556
1593820800,2020-07-04 00:00:00,LTC/BTC,0.00454461,0.00462407,0.00454461,0.00460966,2628.42953710,12.116166499988385
1593734400,2020-07-03 00:00:00,LTC/BTC,0.00450871,0.00456999,0.00450426,0.00453553,2328.98066342,10.563161668361312
1593648000,2020-07-02 00:00:00,LTC/BTC,0.00452632,0.00452748,0.00449481,0.00451745,1675.71659673,7.569965939897939
1593561600,2020-07-01 00:00:00,LTC/BTC,0.00450243,0.00454409,0.00450113,0.00451952,4806.59261748,21.72349146655321
1593475200,2020-06-30 00:00:00,LTC/BTC,0.00456334,0.00456334,0.00447964,0.00451206,3086.11122480,13.924719012971089
1593388800,2020-06-29 00:00:00,LTC/BTC,0.00453737,0.00458529,0.00448300,0.00456000,5479.93274956,24.9884933379936
1593302400,2020-06-28 00:00:00,LTC/BTC,0.00453917,0.00458641,0.00451880,0.00453750,881.95325513,4.0018628951523745
1593216000,2020-06-27 00:00:00,LTC/BTC,0.00469730,0.00471000,0.00442500,0.00456769,5135.86869731,23.459056090015917
1593129600,2020-06-26 00:00:00,LTC/BTC,0.00458323,0.00472616,0.00454810,0.00470140,8407.74125470,39.52815473484658
1593043200,2020-06-25 00:00:00,LTC/BTC,0.00458001,0.00463999,0.00456039,0.00457541,2572.28005566,11.769235889467321
1592956800,2020-06-24 00:00:00,LTC/BTC,0.00458291,0.00462194,0.00453952,0.00458095,6093.80189056,27.915401770560834
1592870400,2020-06-23 00:00:00,LTC/BTC,0.00457803,0.00460000,0.00456165,0.00458437,1314.49393566,6.026126563821634
1592784000,2020-06-22 00:00:00,LTC/BTC,0.00462468,0.00465268,0.00455887,0.00457803,1427.42145581,6.534778247341855
1592697600,2020-06-21 00:00:00,LTC/BTC,0.00465933,0.00465933,0.00461000,0.00462468,346.44300825,1.60218805139361
1592611200,2020-06-20 00:00:00,LTC/BTC,0.00460300,0.00466728,0.00458859,0.00465999,2811.07350422,13.099574418930159
1592524800,2020-06-19 00:00:00,LTC/BTC,0.00462952,0.00465310,0.00458945,0.00461104,2047.51483550,9.44117280708392
1592438400,2020-06-18 00:00:00,LTC/BTC,0.00466694,0.00467325,0.00461274,0.00462813,2314.65159163,10.712508470770553
1592352000,2020-06-17 00:00:00,LTC/BTC,0.00460572,0.00473302,0.00460572,0.00465582,3762.63434367,17.51814822994566
1592265600,2020-06-16 00:00:00,LTC/BTC,0.00463637,0.00464239,0.00457807,0.00460993,989.77200948,4.562779679662136
1592179200,2020-06-15 00:00:00,LTC/BTC,0.00469709,0.00471194,0.00462765,0.00464487,4481.76305345,20.817206754078303
1592092800,2020-06-14 00:00:00,LTC/BTC,0.00474935,0.00475562,0.00469905,0.00471300,1348.21393658,6.35413228310154
1592006400,2020-06-13 00:00:00,LTC/BTC,0.00472736,0.00476924,0.00472200,0.00476357,1361.39333337,6.48509244104133
1591920000,2020-06-12 00:00:00,LTC/BTC,0.00464546,0.00478548,0.00463458,0.00472981,10507.19705389,49.697045697459465
1591833600,2020-06-11 00:00:00,LTC/BTC,0.00473296,0.00474551,0.00460323,0.00466799,5043.62314285,23.54358239459237
1591747200,2020-06-10 00:00:00,LTC/BTC,0.00470074,0.00476773,0.00469363,0.00471871,2794.14527898,13.184761269375716
1591660800,2020-06-09 00:00:00,LTC/BTC,0.00474064,0.00478296,0.00467698,0.00470159,3037.37743288,14.28050336465428
1591574400,2020-06-08 00:00:00,LTC/BTC,0.00478000,0.00480521,0.00474648,0.00475240,1872.03491634,8.896658736414217
1591488000,2020-06-07 00:00:00,LTC/BTC,0.00484555,0.00484555,0.00478000,0.00478707,1813.86138624,8.683081426227917
1591401600,2020-06-06 00:00:00,LTC/BTC,0.00485241,0.00486722,0.00482894,0.00484355,831.19718438,4.025945122403749
1591315200,2020-06-05 00:00:00,LTC/BTC,0.00484497,0.00488098,0.00482428,0.00485591,2688.75917900,13.05637258489789
1591228800,2020-06-04 00:00:00,LTC/BTC,0.00488847,0.00496405,0.00480282,0.00484289,2765.56189669,13.393312053861035
1591142400,2020-06-03 00:00:00,LTC/BTC,0.00482606,0.00495491,0.00480800,0.00488375,2570.66301986,12.554475523241276
1591056000,2020-06-02 00:00:00,LTC/BTC,0.00472539,0.00499788,0.00472255,0.00482413,12127.81400377,58.50615137000697
1590969600,2020-06-01 00:00:00,LTC/BTC,0.00481529,0.00492290,0.00466718,0.00474239,6598.98173961,31.294945012109068
1590883200,2020-05-31 00:00:00,LTC/BTC,0.00493000,0.00495151,0.00481980,0.00483005,1746.88933428,8.437562829039113
1590796800,2020-05-30 00:00:00,LTC/BTC,0.00471934,0.00498000,0.00471934,0.00493225,12668.07270638,62.482101606042754
1590710400,2020-05-29 00:00:00,LTC/BTC,0.00468000,0.00476094,0.00468000,0.00472488,2919.19047944,13.792824712496468
1590624000,2020-05-28 00:00:00,LTC/BTC,0.00477498,0.00477498,0.00465882,0.00467811,2161.15850465,10.110137212188212
1590537600,2020-05-27 00:00:00,LTC/BTC,0.00479237,0.00481000,0.00475208,0.00477025,4648.59548223,22.17496259910766
1590451200,2020-05-26 00:00:00,LTC/BTC,0.00483198,0.00483699,0.00476041,0.00478555,2236.88637658,10.70473159944242
1590364800,2020-05-25 00:00:00,LTC/BTC,0.00482655,0.00491000,0.00480835,0.00483187,1970.07221170,9.519132817546879
1590278400,2020-05-24 00:00:00,LTC/BTC,0.00477887,0.00485518,0.00476730,0.00483500,3493.48527200,16.89100129012
1590192000,2020-05-23 00:00:00,LTC/BTC,0.00483286,0.00484548,0.00477206,0.00478664,2426.34962896,11.614062187965093
1590105600,2020-05-22 00:00:00,LTC/BTC,0.00471155,0.00485580,0.00470223,0.00482225,3105.28369069,14.974454277429853
1590019200,2020-05-21 00:00:00,LTC/BTC,0.00464008,0.00473655,0.00462500,0.00470418,3537.44925961,16.640798058072168
1589932800,2020-05-20 00:00:00,LTC/BTC,0.00467615,0.00471633,0.00459260,0.00464842,5321.95379323,24.7386764515262
1589846400,2020-05-19 00:00:00,LTC/BTC,0.00465966,0.00468421,0.00460710,0.00467781,2106.66247681,9.854566800646587
1589760000,2020-05-18 00:00:00,LTC/BTC,0.00450111,0.00470600,0.00446601,0.00465400,10489.71660333,48.819141071897825
1589673600,2020-05-17 00:00:00,LTC/BTC,0.00462452,0.00465201,0.00449415,0.00450111,2358.60663856,10.616347926888803
1589587200,2020-05-16 00:00:00,LTC/BTC,0.00460219,0.00463428,0.00456983,0.00460571,1890.70036169,8.708017562839249
1589500800,2020-05-15 00:00:00,LTC/BTC,0.00450133,0.00461610,0.00448325,0.00460837,5224.36843690,24.07582277355685
1589414400,2020-05-14 00:00:00,LTC/BTC,0.00464139,0.00464139,0.00446248,0.00450133,10699.41032964,48.16157669911842
1589328000,2020-05-13 00:00:00,LTC/BTC,0.00474997,0.00476507,0.00461000,0.00465099,3537.73004984,16.45394708450534
1589241600,2020-05-12 00:00:00,LTC/BTC,0.00485559,0.00486369,0.00472862,0.00479801,9382.15888589,45.01569215608908
1589155200,2020-05-11 00:00:00,LTC/BTC,0.00483957,0.00486506,0.00466888,0.00485030,10959.86863005,53.158650816331516
1589068800,2020-05-10 00:00:00,LTC/BTC,0.00490754,0.00495556,0.00475604,0.00482663,13771.14078413,66.46820124290538
1588982400,2020-05-09 00:00:00,LTC/BTC,0.00486477,0.00503082,0.00486307,0.00490964,9301.00038122,45.66456351165296
1588896000,2020-05-08 00:00:00,LTC/BTC,0.00476465,0.00490730,0.00472171,0.00490684,10722.60601448,52.61411209609104
1588809600,2020-05-07 00:00:00,LTC/BTC,0.00490579,0.00496474,0.00468902,0.00475222,22660.59241497,107.68812048626873
1588723200,2020-05-06 00:00:00,LTC/BTC,0.00516309,0.00521085,0.00490072,0.00490073,15258.44583286,74.77752324647199
1588636800,2020-05-05 00:00:00,LTC/BTC,0.00529700,0.00532396,0.00516010,0.00516010,10133.73344738,52.291077961825536
1588550400,2020-05-04 00:00:00,LTC/BTC,0.00538800,0.00551767,0.00525147,0.00527841,10927.17625541,57.6781164183187
1588464000,2020-05-03 00:00:00,LTC/BTC,0.00553251,0.00553251,0.00535000,0.00540597,2947.84884333,15.935982411576681
1588377600,2020-05-02 00:00:00,LTC/BTC,0.00532600,0.00555874,0.00531610,0.00547889,7413.20417590,40.61613022729676
1588291200,2020-05-01 00:00:00,LTC/BTC,0.00536883,0.00545377,0.00531081,0.00533003,3971.26153079,21.166943096956626
1588204800,2020-04-30 00:00:00,LTC/BTC,0.00557302,0.00561357,0.00523282,0.00536705,7564.13961382,40.59711551435263
1588118400,2020-04-29 00:00:00,LTC/BTC,0.00591024,0.00594400,0.00548112,0.00556425,14894.05453907,82.87424296902024
1588032000,2020-04-28 00:00:00,LTC/BTC,0.00573504,0.00593080,0.00568435,0.00589398,10392.52368614,61.25332675563544
1587945600,2020-04-27 00:00:00,LTC/BTC,0.00577940,0.00583806,0.00565251,0.00572077,6015.18616946,34.411496582661684
1587859200,2020-04-26 00:00:00,LTC/BTC,0.00593399,0.00594398,0.00580753,0.00580753,3273.87282000,19.0131146183346
1587772800,2020-04-25 00:00:00,LTC/BTC,0.00588298,0.00600000,0.00586912,0.00588280,2221.73274244,13.07000937722603
1587686400,2020-04-24 00:00:00,LTC/BTC,0.00574925,0.00596251,0.00574925,0.00593456,6344.80303230,37.65361428336629
1587600000,2020-04-23 00:00:00,LTC/BTC,0.00586087,0.00586777,0.00566164,0.00573923,3445.48149012,19.77441073254141
1587513600,2020-04-22 00:00:00,LTC/BTC,0.00591438,0.00594071,0.00586179,0.00587686,2823.70532472,16.594520874633982
1587427200,2020-04-21 00:00:00,LTC/BTC,0.00590400,0.00596602,0.00586818,0.00592852,6691.54347698,39.67094933414547
1587340800,2020-04-20 00:00:00,LTC/BTC,0.00595777,0.00599927,0.00586000,0.00589462,2801.89053185,16.516079966853646
1587254400,2020-04-19 00:00:00,LTC/BTC,0.00610000,0.00610000,0.00589597,0.00593328,7948.57548334,47.16112394379155
1587168000,2020-04-18 00:00:00,LTC/BTC,0.00600732,0.00610000,0.00596100,0.00607970,850.98092531,5.173708731607207
1587081600,2020-04-17 00:00:00,LTC/BTC,0.00597074,0.00602338,0.00592421,0.00600729,1016.11045544,6.104070177860158
1586995200,2020-04-16 00:00:00,LTC/BTC,0.00591000,0.00614166,0.00583028,0.00601003,3831.05179099,23.02473619540363
1586908800,2020-04-15 00:00:00,LTC/BTC,0.00597831,0.00603036,0.00592643,0.00592643,3106.24048402,18.40891679171065
1586822400,2020-04-14 00:00:00,LTC/BTC,0.00602694,0.00603277,0.00597750,0.00599231,489.32873495,2.9322094717282345
1586736000,2020-04-13 00:00:00,LTC/BTC,0.00608900,0.00609450,0.00595500,0.00599677,2169.03644500,13.00721268228265
1586649600,2020-04-12 00:00:00,LTC/BTC,0.00618213,0.00622143,0.00605086,0.00609075,2458.52336640,14.9742511939008
1586563200,2020-04-11 00:00:00,LTC/BTC,0.00614578,0.00621140,0.00614361,0.00619242,2095.85381478,12.978407079719966
1586476800,2020-04-10 00:00:00,LTC/BTC,0.00635683,0.00636637,0.00604359,0.00612530,3591.34423510,21.99806084325803
1586390400,2020-04-09 00:00:00,LTC/BTC,0.00633904,0.00639309,0.00628846,0.00634586,2069.22403574,13.131006039441036
1586304000,2020-04-08 00:00:00,LTC/BTC,0.00622075,0.00637908,0.00619050,0.00632600,10201.03907703,64.53177320129178
1586217600,2020-04-07 00:00:00,LTC/BTC,0.00616836,0.00640000,0.00616836,0.00621945,3351.03786730,20.841612463778983
1586131200,2020-04-06 00:00:00,LTC/BTC,0.00595932,0.00623809,0.00591545,0.00612923,2914.77520738,17.86532764432972
1586044800,2020-04-05 00:00:00,LTC/BTC,0.00595753,0.00600054,0.00593700,0.00594000,828.75846233,4.9228252662402
1585958400,2020-04-04 00:00:00,LTC/BTC,0.00602100,0.00603204,0.00589821,0.00595293,1229.11877933,7.3168580550369375
1585872000,2020-04-03 00:00:00,LTC/BTC,0.00588987,0.00603836,0.00586723,0.00600723,1826.24332691,10.970663700713558
1585785600,2020-04-02 00:00:00,LTC/BTC,0.00592399,0.00598967,0.00585908,0.00588592,1655.31396845,9.743045593179223
1585699200,2020-04-01 00:00:00,LTC/BTC,0.00611344,0.00615545,0.00588860,0.00594104,2660.03447179,15.803371198283262
1585612800,2020-03-31 00:00:00,LTC/BTC,0.00605910,0.00611300,0.00600492,0.00610856,833.70189175,5.092718027868379
1585526400,2020-03-30 00:00:00,LTC/BTC,0.00632870,0.00633965,0.00600227,0.00606693,2257.72056990,13.697432657143407
1585440000,2020-03-29 00:00:00,LTC/BTC,0.00625253,0.00632299,0.00617176,0.00631405,1643.63351087,10.377984169308723
1585353600,2020-03-28 00:00:00,LTC/BTC,0.00595997,0.00630052,0.00590000,0.00621835,4776.39691468,29.70130775440038
1585267200,2020-03-27 00:00:00,LTC/BTC,0.00600347,0.00605000,0.00592711,0.00605000,1842.87060676,11.149367170898
1585180800,2020-03-26 00:00:00,LTC/BTC,0.00585793,0.00595909,0.00582162,0.00594250,3601.78556376,21.4036107126438
1585094400,2020-03-25 00:00:00,LTC/BTC,0.00602729,0.00606169,0.00583201,0.00584828,6002.72785434,35.105633255979534
1585008000,2020-03-24 00:00:00,LTC/BTC,0.00599429,0.00606500,0.00590000,0.00603165,9825.53315408,59.26417704880664
1584921600,2020-03-23 00:00:00,LTC/BTC,0.00610280,0.00622378,0.00598545,0.00601798,8989.56214179,54.09900517804939
1584835200,2020-03-22 00:00:00,LTC/BTC,0.00621481,0.00625182,0.00598900,0.00606189,4330.68504658,26.252136377012835
1584748800,2020-03-21 00:00:00,LTC/BTC,0.00614090,0.00624677,0.00609784,0.00621848,7259.53702754,45.14328581501694
1584662400,2020-03-20 00:00:00,LTC/BTC,0.00631185,0.00637610,0.00596901,0.00613316,7626.19289587,46.77266122123405
1584576000,2020-03-19 00:00:00,LTC/BTC,0.00646000,0.00650045,0.00620592,0.00631483,9988.97759644,63.0786953953272
1584489600,2020-03-18 00:00:00,LTC/BTC,0.00642909,0.00653469,0.00631343,0.00643685,5304.10431460,34.141723857433014
1584403200,2020-03-17 00:00:00,LTC/BTC,0.00656960,0.00665294,0.00637986,0.00640922,8868.06580520,56.837384720003946
1584316800,2020-03-16 00:00:00,LTC/BTC,0.00680000,0.00682767,0.00646021,0.00658215,14778.23626114,97.27256780626266
1584230400,2020-03-15 00:00:00,LTC/BTC,0.00665670,0.00681634,0.00652493,0.00676251,5436.56839991,36.764848170075375
1584144000,2020-03-14 00:00:00,LTC/BTC,0.00673622,0.00681997,0.00654209,0.00667887,11436.46341589,76.38265241448525
1584057600,2020-03-13 00:00:00,LTC/BTC,0.00623890,0.00690234,0.00596528,0.00678381,54625.45869435,370.5687329453185
1583971200,2020-03-12 00:00:00,LTC/BTC,0.00609080,0.00650000,0.00511700,0.00622810,71052.29154744,442.5207769866111
1583884800,2020-03-11 00:00:00,LTC/BTC,0.00634740,0.00637264,0.00599124,0.00612163,4574.06951082,28.000761139521035
1583798400,2020-03-10 00:00:00,LTC/BTC,0.00638141,0.00638430,0.00622200,0.00633581,8832.18926419,55.95907306194764
1583712000,2020-03-09 00:00:00,LTC/BTC,0.00637670,0.00642782,0.00610000,0.00636303,9634.55933868,61.304990108801
1583625600,2020-03-08 00:00:00,LTC/BTC,0.00677045,0.00678492,0.00623900,0.00633737,11086.99809927,70.26240914437072
1583539200,2020-03-07 00:00:00,LTC/BTC,0.00691948,0.00702187,0.00679436,0.00681358,4456.87824589,30.367296478631182
1583452800,2020-03-06 00:00:00,LTC/BTC,0.00683910,0.00695018,0.00679086,0.00691948,3088.61814353,21.371631471792966
1583366400,2020-03-05 00:00:00,LTC/BTC,0.00690000,0.00693550,0.00679775,0.00684440,1995.58040998,13.65855055806711
1583280000,2020-03-04 00:00:00,LTC/BTC,0.00695068,0.00698768,0.00679143,0.00689242,1489.55738090,10.266655083262778
1583193600,2020-03-03 00:00:00,LTC/BTC,0.00685890,0.00703135,0.00680855,0.00699086,1180.12765661,8.250107229488584
1583107200,2020-03-02 00:00:00,LTC/BTC,0.00673885,0.00700434,0.00671932,0.00687901,1817.12237258,12.500002972201546
1583020800,2020-03-01 00:00:00,LTC/BTC,0.00683570,0.00694519,0.00662280,0.00676008,1614.39047938,10.91340879184715
1582934400,2020-02-29 00:00:00,LTC/BTC,0.00693670,0.00700000,0.00676767,0.00681056,1550.21573484,10.557837275071911
1582848000,2020-02-28 00:00:00,LTC/BTC,0.00700000,0.00709551,0.00668000,0.00690332,4945.36017749,34.139403820470264
1582761600,2020-02-27 00:00:00,LTC/BTC,0.00688180,0.00727997,0.00672291,0.00699564,4563.94947075,31.927747475557528
1582675200,2020-02-26 00:00:00,LTC/BTC,0.00766738,0.00766738,0.00665030,0.00690000,14107.96357150,97.34494864335
1582588800,2020-02-25 00:00:00,LTC/BTC,0.00776302,0.00780725,0.00751450,0.00760191,2265.70181201,17.22366126173694
1582502400,2020-02-24 00:00:00,LTC/BTC,0.00797808,0.00797808,0.00755068,0.00781648,15031.49266023,117.4933617488346
1582416000,2020-02-23 00:00:00,LTC/BTC,0.00778560,0.00807020,0.00778089,0.00800325,7960.27941781,63.70810625058788
1582329600,2020-02-22 00:00:00,LTC/BTC,0.00756000,0.00793000,0.00752300,0.00775088,3891.19403124,30.16017799285749
1582243200,2020-02-21 00:00:00,LTC/BTC,0.00720800,0.00771113,0.00720800,0.00756100,4937.83090942,37.33493950612462
1582156800,2020-02-20 00:00:00,LTC/BTC,0.00739088,0.00746787,0.00704000,0.00724869,9897.95535020,71.74720996744124
1582070400,2020-02-19 00:00:00,LTC/BTC,0.00753763,0.00771113,0.00716711,0.00736905,8430.06857391,62.12159682457149
1581984000,2020-02-18 00:00:00,LTC/BTC,0.00766386,0.00779230,0.00732328,0.00759560,3990.13656900,30.3074813234964
1581897600,2020-02-17 00:00:00,LTC/BTC,0.00758029,0.00760185,0.00711174,0.00754733,3135.48839687,23.664565642348858
1581811200,2020-02-16 00:00:00,LTC/BTC,0.00784007,0.00803287,0.00697601,0.00754733,6759.23714958,51.01419331613962
1581724800,2020-02-15 00:00:00,LTC/BTC,0.00803900,0.00803900,0.00764500,0.00770853,3484.85857983,26.86313690837695
1581638400,2020-02-14 00:00:00,LTC/BTC,0.00787600,0.00809000,0.00779798,0.00808080,4590.31394906,37.09340895956405
1581552000,2020-02-13 00:00:00,LTC/BTC,0.00787500,0.00808072,0.00751997,0.00785915,6034.63276442,47.42708409049145
1581465600,2020-02-12 00:00:00,LTC/BTC,0.00749200,0.00799900,0.00749200,0.00785070,8812.99484160,69.18817860294912
1581379200,2020-02-11 00:00:00,LTC/BTC,0.00747974,0.00763461,0.00740000,0.00750703,3520.48271365,26.428369345851955
1581292800,2020-02-10 00:00:00,LTC/BTC,0.00758703,0.00758703,0.00738147,0.00751164,4095.48159770,30.76378338854723
1581206400,2020-02-09 00:00:00,LTC/BTC,0.00777999,0.00779550,0.00748001,0.00759025,2172.36071286,16.488760900785614
1581120000,2020-02-08 00:00:00,LTC/BTC,0.00752242,0.00788000,0.00739000,0.00776998,2599.80670306,20.20044608664214
1581033600,2020-02-07 00:00:00,LTC/BTC,0.00754040,0.00764738,0.00748961,0.00757500,2730.48104796,20.683393938297
1580947200,2020-02-06 00:00:00,LTC/BTC,0.00747853,0.00773127,0.00736227,0.00753755,3777.69616732,28.474573745982863
1580860800,2020-02-05 00:00:00,LTC/BTC,0.00741982,0.00770000,0.00737216,0.00755704,5251.69146534,39.68724247123299
1580774400,2020-02-04 00:00:00,LTC/BTC,0.00752007,0.00754445,0.00726097,0.00739000,1007.94644658,7.4487242402262
1580688000,2020-02-03 00:00:00,LTC/BTC,0.00747177,0.00761242,0.00738711,0.00749500,3192.48016254,23.9276388182373
1580601600,2020-02-02 00:00:00,LTC/BTC,0.00747177,0.00777068,0.00731100,0.00750000,6102.10401406,45.76578010545
1580515200,2020-02-01 00:00:00,LTC/BTC,0.00727989,0.00772090,0.00727007,0.00755495,5139.53562120,38.82893464138494
1580428800,2020-01-31 00:00:00,LTC/BTC,0.00717468,0.00742500,0.00709227,0.00727149,7612.86521700,55.356873296763325
1580342400,2020-01-30 00:00:00,LTC/BTC,0.00641000,0.00734079,0.00633178,0.00711126,14714.07641780,104.63562306684445
1580256000,2020-01-29 00:00:00,LTC/BTC,0.00645620,0.00667302,0.00641000,0.00644200,2907.78757901,18.73196758398242
1580169600,2020-01-28 00:00:00,LTC/BTC,0.00662664,0.00673650,0.00642765,0.00646500,8081.86617234,52.249264804178104
1580083200,2020-01-27 00:00:00,LTC/BTC,0.00657000,0.00677640,0.00647658,0.00658412,4127.09150612,27.173265727274817
1579996800,2020-01-26 00:00:00,LTC/BTC,0.00636000,0.00658920,0.00636000,0.00651321,1492.59055385,9.721555721241359
1579910400,2020-01-25 00:00:00,LTC/BTC,0.00638420,0.00644688,0.00624647,0.00638156,1671.97936317,10.669836624831145
1579824000,2020-01-24 00:00:00,LTC/BTC,0.00643600,0.00649836,0.00614166,0.00648530,3799.21786505,24.639067620208767
1579737600,2020-01-23 00:00:00,LTC/BTC,0.00665774,0.00670230,0.00630584,0.00649677,4387.71329773,28.50596412129333
1579651200,2020-01-22 00:00:00,LTC/BTC,0.00659552,0.00677325,0.00657400,0.00671125,2584.70603387,17.34660836981004
1579564800,2020-01-21 00:00:00,LTC/BTC,0.00660914,0.00668664,0.00656662,0.00658831,798.09571523,5.258101981606961
1579478400,2020-01-20 00:00:00,LTC/BTC,0.00656000,0.00671357,0.00653710,0.00663498,490.32853643,3.2533200326423213
1579392000,2020-01-19 00:00:00,LTC/BTC,0.00664117,0.00688180,0.00643639,0.00661887,3814.27777091,25.246208709543073
1579305600,2020-01-18 00:00:00,LTC/BTC,0.00691824,0.00695283,0.00655439,0.00672850,5267.29038361,35.44096334611989
1579219200,2020-01-17 00:00:00,LTC/BTC,0.00659604,0.00706821,0.00656400,0.00689721,6467.51209607,44.60778910413496
1579132800,2020-01-16 00:00:00,LTC/BTC,0.00659600,0.00670000,0.00636441,0.00662569,1725.43790642,11.43221668218793
1579046400,2020-01-15 00:00:00,LTC/BTC,0.00659626,0.00680000,0.00646283,0.00663000,2960.55680390,19.628491609856997
1578960000,2020-01-14 00:00:00,LTC/BTC,0.00610831,0.00684126,0.00610831,0.00663972,14711.72312879,97.68172229268953
1578873600,2020-01-13 00:00:00,LTC/BTC,0.00629987,0.00629987,0.00606899,0.00613379,14366.26486257,88.11965175138324
1578787200,2020-01-12 00:00:00,LTC/BTC,0.00613979,0.00638739,0.00613979,0.00628000,3493.14877707,21.9369743199996
1578700800,2020-01-11 00:00:00,LTC/BTC,0.00600502,0.00632812,0.00593953,0.00615569,5213.02733683,32.08978024705107
1578614400,2020-01-10 00:00:00,LTC/BTC,0.00574282,0.00613032,0.00569521,0.00599000,3985.32487247,23.8720959860953
1578528000,2020-01-09 00:00:00,LTC/BTC,0.00563461,0.00573635,0.00563461,0.00573635,1055.77691053,6.0563058807187655
1578441600,2020-01-08 00:00:00,LTC/BTC,0.00567017,0.00577157,0.00546900,0.00563549,2722.45738958,15.342381394404194
1578355200,2020-01-07 00:00:00,LTC/BTC,0.00587463,0.00587463,0.00569112,0.00572484,12108.33684912,69.31829112731614
1578268800,2020-01-06 00:00:00,LTC/BTC,0.00591531,0.00599309,0.00584793,0.00590998,2614.41998568,15.451169826969085
1578182400,2020-01-05 00:00:00,LTC/BTC,0.00579971,0.00596944,0.00575147,0.00589200,1305.75622687,7.6935156887180405
1578096000,2020-01-04 00:00:00,LTC/BTC,0.00575434,0.00581940,0.00571761,0.00581940,1189.03044904,6.919443795143375
1578009600,2020-01-03 00:00:00,LTC/BTC,0.00564152,0.00574223,0.00558519,0.00574223,3417.13510459,19.621975711629837
1577923200,2020-01-02 00:00:00,LTC/BTC,0.00577600,0.00580297,0.00562350,0.00566326,2112.61885239,11.964309841986191
