unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC
1549411200,2019-02-06 00:00:00,ETH/BTC,0.03091070,0.03104348,0.02981000,0.03071000,19954.79652975,612.8118014286225
1549324800,2019-02-05 00:00:00,ETH/BTC,0.03107000,0.03113000,0.03079099,0.03095000,7105.53657354,219.916356951063
1549238400,2019-02-04 00:00:00,ETH/BTC,0.03102423,0.03137599,0.03089999,0.03104588,8824.79319592,273.9734705853488
1549152000,2019-02-03 00:00:00,ETH/BTC,0.03155001,0.03165001,0.03085095,0.03104000,4552.74950356,141.31734459050242
1549065600,2019-02-02 00:00:00,ETH/BTC,0.03090999,0.03164999,0.03075000,0.03151999,4798.24232804,151.2405501973975
1548979200,2019-02-01 00:00:00,ETH/BTC,0.03101000,0.03116698,0.03046260,0.03081999,8889.96068300,273.98849935045314
1548892800,2019-01-31 00:00:00,ETH/BTC,0.03132999,0.03182987,0.03075000,0.03099837,11945.92763046,370.3042846822224
1548806400,2019-01-30 00:00:00,ETH/BTC,0.03063000,0.03166486,0.03044510,0.03131000,13661.83135170,427.751939621727
1548720000,2019-01-29 00:00:00,ETH/BTC,0.03071004,0.03098000,0.03023992,0.03061721,14551.77061786,445.53461687884936
1548633600,2019-01-28 00:00:00,ETH/BTC,0.03155998,0.03179978,0.02984000,0.03071000,16295.05300567,500.42107780412573
1548547200,2019-01-27 00:00:00,ETH/BTC,0.03233999,0.03241001,0.03151608,0.03163999,3171.85360645,100.35741638954194
1548460800,2019-01-26 00:00:00,ETH/BTC,0.03229000,0.03254449,0.03210101,0.03234998,3658.23369555,118.34378688636859
1548374400,2019-01-25 00:00:00,ETH/BTC,0.03259000,0.03292965,0.03225003,0.03229001,7754.54075370,250.39419848238055
1548288000,2019-01-24 00:00:00,ETH/BTC,0.03280000,0.03280000,0.03219941,0.03259000,8477.28945636,276.2748633827724
1548201600,2019-01-23 00:00:00,ETH/BTC,0.03298655,0.03312995,0.03260734,0.03277926,8966.01433006,293.8993148887625
1548115200,2019-01-22 00:00:00,ETH/BTC,0.03282000,0.03316000,0.03222782,0.03299000,8951.72977966,295.3175654309834
1548028800,2019-01-21 00:00:00,ETH/BTC,0.03324144,0.03328168,0.03240200,0.03281000,6843.83630610,224.54626920314098
1547942400,2019-01-20 00:00:00,ETH/BTC,0.03334001,0.03358907,0.03298320,0.03320000,2003.93792751,66.530739193332
1547856000,2019-01-19 00:00:00,ETH/BTC,0.03334834,0.03383600,0.03315878,0.03347999,5136.59699910,171.97321616389803
1547769600,2019-01-18 00:00:00,ETH/BTC,0.03367000,0.03374999,0.03296892,0.03308200,2394.43002935,79.2125342309567
1547683200,2019-01-17 00:00:00,ETH/BTC,0.03386998,0.03392735,0.03302748,0.03373171,4884.63946233,164.7672417978715
1547596800,2019-01-16 00:00:00,ETH/BTC,0.03356000,0.03479010,0.03330001,0.03414000,4215.23796178,143.90822401516917
1547510400,2019-01-15 00:00:00,ETH/BTC,0.03511172,0.03553589,0.03292628,0.03356255,5480.77924658,183.94892750230358
1547424000,2019-01-14 00:00:00,ETH/BTC,0.03280243,0.03556870,0.03280243,0.03497653,10438.41187642,365.0994261479604
1547337600,2019-01-13 00:00:00,ETH/BTC,0.03439400,0.03450103,0.03240200,0.03285000,3681.25773423,120.9293165694555
1547251200,2019-01-12 00:00:00,ETH/BTC,0.03465899,0.03496000,0.03420689,0.03440516,1181.47712295,40.64890945143442
1547164800,2019-01-11 00:00:00,ETH/BTC,0.03480351,0.03529352,0.03370001,0.03460097,2637.39138705,91.25630026157545
1547078400,2019-01-10 00:00:00,ETH/BTC,0.03737185,0.03741000,0.03418801,0.03492000,10973.84236171,383.20657527091316
1546992000,2019-01-09 00:00:00,ETH/BTC,0.03742998,0.03812099,0.03714891,0.03739340,1917.95522186,71.71886679309972
1546905600,2019-01-08 00:00:00,ETH/BTC,0.03762000,0.03776099,0.03695061,0.03733998,5011.76111281,187.13905971710315
1546819200,2019-01-07 00:00:00,ETH/BTC,0.03859156,0.03867999,0.03731017,0.03762000,4725.88814513,177.7879120197906
1546732800,2019-01-06 00:00:00,ETH/BTC,0.04046000,0.04067000,0.03836001,0.03860465,6411.67264647,247.52037843154804
1546646400,2019-01-05 00:00:00,ETH/BTC,0.04020970,0.04158001,0.04011000,0.04056000,5283.02834988,214.27962987113278
1546560000,2019-01-04 00:00:00,ETH/BTC,0.03883324,0.04083409,0.03865003,0.04004000,7511.16985079,300.7472408256316
1546473600,2019-01-03 00:00:00,ETH/BTC,0.03946987,0.03987820,0.03809855,0.03882558,3851.45913528,149.53513477354446
1546387200,2019-01-02 00:00:00,ETH/BTC,0.03663000,0.04000000,0.03653662,0.03937000,5764.34512917,226.94226773542292
1546300800,2019-01-01 00:00:00,ETH/BTC,0.03556000,0.03774999,0.03537162,0.03658976,4458.94417607,163.15169725579904
1546214400,2018-12-31 00:00:00,ETH/BTC,0.03618000,0.03623000,0.03529390,0.03562000,5782.47743376,205.9718461905312
1546128000,2018-12-30 00:00:00,ETH/BTC,0.03605000,0.03652529,0.03503001,0.03627000,2435.85442951,88.34844015832769
1546041600,2018-12-29 00:00:00,ETH/BTC,0.03529998,0.03735710,0.03418427,0.03604000,7385.18773592,266.16216600255683
1545955200,2018-12-28 00:00:00,ETH/BTC,0.03197958,0.03547126,0.03156142,0.03524000,9449.80852485,333.01125241571395
1545868800,2018-12-27 00:00:00,ETH/BTC,0.03424566,0.03439000,0.03144469,0.03177001,7065.62902753,224.47510486091838
1545782400,2018-12-26 00:00:00,ETH/BTC,0.03389002,0.03543577,0.03340084,0.03409000,2957.62799506,100.82553835159541
1545696000,2018-12-25 00:00:00,ETH/BTC,0.03451996,0.03478407,0.03291217,0.03407000,6051.64919069,206.17968792680833
1545609600,2018-12-24 00:00:00,ETH/BTC,0.03280000,0.03761082,0.03280000,0.03455054,16272.45416500,562.222078525999
1545523200,2018-12-23 00:00:00,ETH/BTC,0.02911004,0.03313992,0.02911004,0.03290000,8758.12502506,288.142313324474
1545436800,2018-12-22 00:00:00,ETH/BTC,0.02805997,0.02942970,0.02783003,0.02910000,2151.30157370,62.602875794670005
1545350400,2018-12-21 00:00:00,ETH/BTC,0.02815000,0.02879966,0.02752689,0.02813998,7089.42069846,199.4961566662504
1545264000,2018-12-20 00:00:00,ETH/BTC,0.02694901,0.02865218,0.02679027,0.02809770,9832.23219192,276.2631104589106
1545177600,2018-12-19 00:00:00,ETH/BTC,0.02752126,0.02820001,0.02691366,0.02695623,8446.74899621,227.69250869410592
1545091200,2018-12-18 00:00:00,ETH/BTC,0.02685710,0.02757902,0.02644000,0.02752610,3620.81581608,99.66693823499969
1545004800,2018-12-17 00:00:00,ETH/BTC,0.02621999,0.02716599,0.02617699,0.02680561,4972.37310952,133.2874943482804
1544918400,2018-12-16 00:00:00,ETH/BTC,0.02610001,0.02680075,0.02609000,0.02622999,3026.23732870,79.37817486942772
1544832000,2018-12-15 00:00:00,ETH/BTC,0.02593358,0.02620483,0.02591998,0.02605005,830.30952272,21.62960458233214
1544745600,2018-12-14 00:00:00,ETH/BTC,0.02615499,0.02633993,0.02582841,0.02600000,4300.08493887,111.80220841062
1544659200,2018-12-13 00:00:00,ETH/BTC,0.02597100,0.02658572,0.02576852,0.02613926,4371.19895267,114.25990593556882
1544572800,2018-12-12 00:00:00,ETH/BTC,0.02586807,0.02631000,0.02580070,0.02602729,6245.79438791,162.5611018145061
1544486400,2018-12-11 00:00:00,ETH/BTC,0.02618500,0.02660730,0.02576000,0.02598899,2603.90210609,67.67278579615194
1544400000,2018-12-10 00:00:00,ETH/BTC,0.02630001,0.02647998,0.02578341,0.02618412,3255.12978163,85.23270881777371
1544313600,2018-12-09 00:00:00,ETH/BTC,0.02666981,0.02704041,0.02611908,0.02640823,4058.26506347,107.17159719708036
1544227200,2018-12-08 00:00:00,ETH/BTC,0.02738001,0.02819996,0.02551835,0.02652000,6971.36794287,184.88067784491238
1544140800,2018-12-07 00:00:00,ETH/BTC,0.02602996,0.02780000,0.02458878,0.02733500,14868.42929734,406.42851484278896
1544054400,2018-12-06 00:00:00,ETH/BTC,0.02729096,0.02733993,0.02552840,0.02597290,13475.25920172,349.9915597203534
1543968000,2018-12-05 00:00:00,ETH/BTC,0.02781900,0.02791000,0.02711025,0.02726252,3578.43025551,97.55702640944648
1543881600,2018-12-04 00:00:00,ETH/BTC,0.02804000,0.02813000,0.02766035,0.02781900,2416.89984208,67.23573670682352
1543795200,2018-12-03 00:00:00,ETH/BTC,0.02813998,0.02844393,0.02769203,0.02801000,4748.99119206,133.01924328960058
1543708800,2018-12-02 00:00:00,ETH/BTC,0.02814468,0.02838753,0.02784823,0.02811998,2026.41523088,56.98275576404098
1543622400,2018-12-01 00:00:00,ETH/BTC,0.02814001,0.02888001,0.02784700,0.02813604,2135.12162148,60.07386734682615
1543536000,2018-11-30 00:00:00,ETH/BTC,0.02740000,0.02855000,0.02733000,0.02818799,3819.94044506,107.67644306594683
1543449600,2018-11-29 00:00:00,ETH/BTC,0.02883349,0.02891670,0.02739275,0.02746052,4385.70421907,120.43371842185613
1543363200,2018-11-28 00:00:00,ETH/BTC,0.02879998,0.02916880,0.02790005,0.02888999,8538.12370607,246.66630848712526
1543276800,2018-11-27 00:00:00,ETH/BTC,0.02862028,0.02907907,0.02776178,0.02872001,6614.69615377,189.97413968323593
1543190400,2018-11-26 00:00:00,ETH/BTC,0.02897000,0.02919383,0.02840730,0.02869896,9824.97915156,281.9666836714544
1543104000,2018-11-25 00:00:00,ETH/BTC,0.02906116,0.02950498,0.02787001,0.02900000,8488.43573609,246.16463634661
1543017600,2018-11-24 00:00:00,ETH/BTC,0.02829899,0.02946723,0.02813455,0.02938561,6043.08701676,177.5797982705728
1542931200,2018-11-23 00:00:00,ETH/BTC,0.02886556,0.02917184,0.02794160,0.02829899,13378.68366859,378.6032353505917
1542844800,2018-11-22 00:00:00,ETH/BTC,0.02961046,0.02990442,0.02883046,0.02883046,7631.13709120,220.00919266235795
1542758400,2018-11-21 00:00:00,ETH/BTC,0.02941868,0.03010000,0.02877134,0.02962762,11399.20983856,337.731457397117
1542672000,2018-11-20 00:00:00,ETH/BTC,0.03059709,0.03091163,0.02880000,0.02934780,28621.94894342,839.9912332017014
1542585600,2018-11-19 00:00:00,ETH/BTC,0.03163478,0.03163478,0.02914020,0.03062467,24495.92093725,750.179495049372
1542499200,2018-11-18 00:00:00,ETH/BTC,0.03134649,0.03190479,0.03125019,0.03165157,2469.53646975,78.16470643984499
1542412800,2018-11-17 00:00:00,ETH/BTC,0.03128779,0.03161000,0.03110303,0.03134998,1108.75508107,34.75944961644288
1542326400,2018-11-16 00:00:00,ETH/BTC,0.03203940,0.03219000,0.03121722,0.03128779,2199.49821496,68.81743825504334
1542240000,2018-11-15 00:00:00,ETH/BTC,0.03171361,0.03230697,0.03132905,0.03195529,6317.60607433,201.8809342109767
1542153600,2018-11-14 00:00:00,ETH/BTC,0.03247100,0.03262079,0.02965810,0.03181100,19943.12484098,634.4107443164147
1542067200,2018-11-13 00:00:00,ETH/BTC,0.03298195,0.03299115,0.03234004,0.03248103,1592.71572666,51.73304729911526
1541980800,2018-11-12 00:00:00,ETH/BTC,0.03302816,0.03312296,0.03280768,0.03300370,6184.08151198,204.0975709969343
1541894400,2018-11-11 00:00:00,ETH/BTC,0.03316298,0.03324457,0.03278141,0.03302237,793.47550120,26.202441586561847
1541808000,2018-11-10 00:00:00,ETH/BTC,0.03287971,0.03344000,0.03277000,0.03316286,545.50077758,18.09036591677668
1541721600,2018-11-09 00:00:00,ETH/BTC,0.03283633,0.03310526,0.03264048,0.03288977,4191.81289806,137.86776210022686
1541635200,2018-11-08 00:00:00,ETH/BTC,0.03340000,0.03346951,0.03279998,0.03283231,3008.32648851,98.77030785197178
1541548800,2018-11-07 00:00:00,ETH/BTC,0.03384000,0.03411971,0.03316601,0.03328101,2603.99264748,86.66350534070835
1541462400,2018-11-06 00:00:00,ETH/BTC,0.03257059,0.03397108,0.03242776,0.03385493,6639.26218326,224.77175646591445
1541376000,2018-11-05 00:00:00,ETH/BTC,0.03271671,0.03285251,0.03221943,0.03258301,3375.89267176,109.99674468288282
1541289600,2018-11-04 00:00:00,ETH/BTC,0.03133945,0.03365000,0.03127910,0.03270036,9160.17587461,299.54104876306184
1541203200,2018-11-03 00:00:00,ETH/BTC,0.03145000,0.03147891,0.03130001,0.03136604,1710.97366441,53.66646839683064
1541116800,2018-11-02 00:00:00,ETH/BTC,0.03118522,0.03164572,0.03116627,0.03146471,4299.10774755,135.27017853541395
1541030400,2018-11-01 00:00:00,ETH/BTC,0.03121000,0.03127288,0.03110326,0.03119096,2330.61488632,72.69411569461167
1540944000,2018-10-31 00:00:00,ETH/BTC,0.03115947,0.03133000,0.03090000,0.03121750,2269.93633388,70.86173750289889
1540857600,2018-10-30 00:00:00,ETH/BTC,0.03103285,0.03122296,0.03087860,0.03120041,1096.56919497,34.21340847643393
1540771200,2018-10-29 00:00:00,ETH/BTC,0.03158607,0.03180000,0.03087194,0.03099022,3802.86453916,117.85160869876701
1540684800,2018-10-28 00:00:00,ETH/BTC,0.03139000,0.03166740,0.03130000,0.03166740,716.58553953,22.69240091451232
1540598400,2018-10-27 00:00:00,ETH/BTC,0.03133020,0.03149000,0.03130001,0.03145999,378.93007309,11.92113631011067
1540512000,2018-10-26 00:00:00,ETH/BTC,0.03120000,0.03167032,0.03114984,0.03140917,1862.63241761,58.503738252223485
1540425600,2018-10-25 00:00:00,ETH/BTC,0.03122000,0.03133490,0.03102970,0.03126000,1560.79612403,48.79048683717781
1540339200,2018-10-24 00:00:00,ETH/BTC,0.03142000,0.03146399,0.03111000,0.03132637,1129.15198359,35.37223282417427
1540252800,2018-10-23 00:00:00,ETH/BTC,0.03137008,0.03154997,0.03104068,0.03147000,663.75167463,20.8882652006061
1540166400,2018-10-22 00:00:00,ETH/BTC,0.03152000,0.03160290,0.03126970,0.03142000,2334.61853016,73.35371421762719
1540080000,2018-10-21 00:00:00,ETH/BTC,0.03170995,0.03189514,0.03141000,0.03149000,1680.20493891,52.909653526275896
1539993600,2018-10-20 00:00:00,ETH/BTC,0.03133026,0.03186200,0.03125000,0.03164985,4220.17087965,133.56777531529053
1539907200,2018-10-19 00:00:00,ETH/BTC,0.03116387,0.03150986,0.03102887,0.03135000,1781.47176350,55.849139785725
1539820800,2018-10-18 00:00:00,ETH/BTC,0.03162939,0.03172000,0.03086550,0.03116544,2742.36043909,85.46686972283305
1539734400,2018-10-17 00:00:00,ETH/BTC,0.03187970,0.03193999,0.03144823,0.03153004,1229.30936235,38.76017336726999
1539648000,2018-10-16 00:00:00,ETH/BTC,0.03166677,0.03200758,0.03149042,0.03182947,1712.37554491,54.504006035446494
1539561600,2018-10-15 00:00:00,ETH/BTC,0.03104000,0.03347740,0.03088157,0.03167383,31861.44516037,1009.1739975638822
1539475200,2018-10-14 00:00:00,ETH/BTC,0.03177999,0.03189578,0.03082000,0.03108942,793.21622583,24.660632395643717
1539388800,2018-10-13 00:00:00,ETH/BTC,0.03131999,0.03206909,0.03131999,0.03181000,3131.85727209,99.6243798251829
1539302400,2018-10-12 00:00:00,ETH/BTC,0.03064000,0.03181560,0.03049943,0.03125033,3173.70199224,99.17923457915744
1539216000,2018-10-11 00:00:00,ETH/BTC,0.03419004,0.03426927,0.03035062,0.03049513,9034.10418391,275.49618152187935
1539129600,2018-10-10 00:00:00,ETH/BTC,0.03426011,0.03444990,0.03405528,0.03425998,1069.35098640,36.63594340704427
1539043200,2018-10-09 00:00:00,ETH/BTC,0.03440022,0.03468000,0.03425003,0.03436000,2462.35599532,84.6065519991952
1538956800,2018-10-08 00:00:00,ETH/BTC,0.03425972,0.03463808,0.03400000,0.03450000,2419.88954616,83.48618934252
1538870400,2018-10-07 00:00:00,ETH/BTC,0.03406000,0.03434541,0.03386000,0.03425972,1946.83213424,66.69792380606481
1538784000,2018-10-06 00:00:00,ETH/BTC,0.03439000,0.03452999,0.03376001,0.03408000,2770.53633939,94.4198784464112
1538697600,2018-10-05 00:00:00,ETH/BTC,0.03374300,0.03472012,0.03350000,0.03432002,2395.15331613,82.20170971264791
1538611200,2018-10-04 00:00:00,ETH/BTC,0.03395000,0.03426000,0.03351000,0.03377761,2098.19341309,70.87195881192291
1538524800,2018-10-03 00:00:00,ETH/BTC,0.03453615,0.03460571,0.03349001,0.03385000,5167.31388317,174.91357494530448
1538438400,2018-10-02 00:00:00,ETH/BTC,0.03505001,0.03505988,0.03440000,0.03452842,3634.08917255,125.47935726725886
1538352000,2018-10-01 00:00:00,ETH/BTC,0.03524001,0.03531969,0.03449103,0.03491125,4453.85733225,155.4897267905128
1538265600,2018-09-30 00:00:00,ETH/BTC,0.03503086,0.03606834,0.03420000,0.03522259,6010.83561830,211.71719854077736
1538179200,2018-09-29 00:00:00,ETH/BTC,0.03335973,0.03597645,0.03301000,0.03516996,4728.86268362,166.31391142840806
1538092800,2018-09-28 00:00:00,ETH/BTC,0.03435998,0.03449001,0.03281000,0.03348211,4357.36513737,145.89377883958747
1538006400,2018-09-27 00:00:00,ETH/BTC,0.03316001,0.03477000,0.03268245,0.03416026,9734.36842678,332.52855639459574
1537920000,2018-09-26 00:00:00,ETH/BTC,0.03401028,0.03405550,0.03250682,0.03316002,4171.81714227,138.33753987401602
1537833600,2018-09-25 00:00:00,ETH/BTC,0.03461000,0.03465000,0.03196560,0.03395021,6414.64637083,217.7785913654164
1537747200,2018-09-24 00:00:00,ETH/BTC,0.03639002,0.03659889,0.03433300,0.03469992,3268.18688689,113.40582352013206
1537660800,2018-09-23 00:00:00,ETH/BTC,0.03576098,0.03686000,0.03547114,0.03638309,3953.89202855,143.8548095250172
1537574400,2018-09-22 00:00:00,ETH/BTC,0.03669000,0.03737069,0.03500160,0.03578001,4656.26013555,166.60103421258037
1537488000,2018-09-21 00:00:00,ETH/BTC,0.03448000,0.03720002,0.03352742,0.03660005,13244.87839379,484.76321145663377
1537401600,2018-09-20 00:00:00,ETH/BTC,0.03287964,0.03488000,0.03242946,0.03448015,9604.35287630,331.1595278277554
1537315200,2018-09-19 00:00:00,ETH/BTC,0.03292001,0.03372001,0.03223737,0.03278000,7084.29792369,232.22328593855818
1537228800,2018-09-18 00:00:00,ETH/BTC,0.03129100,0.03358709,0.03112004,0.03292001,8095.30141094,266.4974034011589
1537142400,2018-09-17 00:00:00,ETH/BTC,0.03391998,0.03456930,0.03091041,0.03149000,7297.17336873,229.78798938130768
1537056000,2018-09-16 00:00:00,ETH/BTC,0.03412000,0.03429990,0.03250000,0.03390986,3067.67565762,104.02445207530214
1536969600,2018-09-15 00:00:00,ETH/BTC,0.03224001,0.03469994,0.03224001,0.03419964,2254.66581189,77.10875908694572
1536883200,2018-09-14 00:00:00,ETH/BTC,0.03255980,0.03408000,0.03158598,0.03233035,6487.54355736,209.7445538496939
1536796800,2018-09-13 00:00:00,ETH/BTC,0.02893999,0.03298846,0.02893999,0.03244735,13037.40407472,423.02921310386597
1536710400,2018-09-12 00:00:00,ETH/BTC,0.02943010,0.02943010,0.02679066,0.02895998,18060.04078502,523.0184199333635
1536624000,2018-09-11 00:00:00,ETH/BTC,0.03120011,0.03145000,0.02840017,0.02937337,6622.29077190,194.5189970906043
1536537600,2018-09-10 00:00:00,ETH/BTC,0.03143006,0.03215000,0.02991003,0.03122890,4499.80656612,140.52400927270486
1536451200,2018-09-09 00:00:00,ETH/BTC,0.03184900,0.03251000,0.03019847,0.03134999,5465.94972638,171.35746926251576
1536364800,2018-09-08 00:00:00,ETH/BTC,0.03371457,0.03411000,0.03100000,0.03196900,6357.38883848,203.23936377736712
1536278400,2018-09-07 00:00:00,ETH/BTC,0.03525000,0.03585000,0.03355002,0.03367999,7287.38454156,245.43903848589537
1536192000,2018-09-06 00:00:00,ETH/BTC,0.03414000,0.03593828,0.03325001,0.03523002,13271.49355844,467.55498349371237
1536105600,2018-09-05 00:00:00,ETH/BTC,0.03881110,0.03898000,0.03394940,0.03415028,8012.38384552,273.62515179198476
1536019200,2018-09-04 00:00:00,ETH/BTC,0.03973303,0.03996925,0.03849996,0.03880930,3998.22468151,155.16830113212603
1535932800,2018-09-03 00:00:00,ETH/BTC,0.04043021,0.04047531,0.03950009,0.03982800,2372.06802216,94.47472518658849
1535846400,2018-09-02 00:00:00,ETH/BTC,0.04111769,0.04134008,0.04000000,0.04044996,3191.62429303,129.10107498809177
1535760000,2018-09-01 00:00:00,ETH/BTC,0.04014271,0.04170000,0.04013178,0.04105480,1561.21412162,64.09533352028478
1535673600,2018-08-31 00:00:00,ETH/BTC,0.04073000,0.04073000,0.03972001,0.04002652,1871.64245667,74.9153342247509
1535587200,2018-08-30 00:00:00,ETH/BTC,0.04110976,0.04131500,0.04000000,0.04089000,5774.03764890,236.10039946352103
1535500800,2018-08-29 00:00:00,ETH/BTC,0.04167001,0.04193995,0.04089000,0.04107997,1589.41327163,65.29304951616226
1535414400,2018-08-28 00:00:00,ETH/BTC,0.04147982,0.04196900,0.04077067,0.04176000,1615.11566314,67.4472300927264
1535328000,2018-08-27 00:00:00,ETH/BTC,0.04089002,0.04177999,0.04072242,0.04158000,5162.27524248,214.6474045823184
1535241600,2018-08-26 00:00:00,ETH/BTC,0.04112341,0.04119000,0.04066140,0.04088000,1978.37839799,80.8761089098312
1535155200,2018-08-25 00:00:00,ETH/BTC,0.04207000,0.04207000,0.04112340,0.04124985,903.40234255,37.26521111983612
1535068800,2018-08-24 00:00:00,ETH/BTC,0.04237900,0.04241868,0.04159497,0.04217000,2221.80384125,93.6934679855125
1534982400,2018-08-23 00:00:00,ETH/BTC,0.04256996,0.04322950,0.04200000,0.04230000,2223.42064389,94.05069323654699
1534896000,2018-08-22 00:00:00,ETH/BTC,0.04335000,0.04371998,0.04139011,0.04231000,5369.48355028,227.1828490123468
1534809600,2018-08-21 00:00:00,ETH/BTC,0.04321100,0.04417288,0.04245980,0.04345160,2328.40048896,101.17272668609434
1534723200,2018-08-20 00:00:00,ETH/BTC,0.04623990,0.04657000,0.04292854,0.04344000,2684.28883859,116.6055071483496
1534636800,2018-08-19 00:00:00,ETH/BTC,0.04600003,0.04747999,0.04551297,0.04623990,1181.73782569,54.64343888612303
1534550400,2018-08-18 00:00:00,ETH/BTC,0.04821999,0.04861998,0.04487356,0.04591000,4103.28676655,188.3818954523105
1534464000,2018-08-17 00:00:00,ETH/BTC,0.04528762,0.04840001,0.04528762,0.04833137,3373.05129282,163.02419006226177
1534377600,2018-08-16 00:00:00,ETH/BTC,0.04476002,0.04629999,0.04465007,0.04554880,1864.98788156,84.94796001960013
1534291200,2018-08-15 00:00:00,ETH/BTC,0.04501988,0.04642709,0.04409835,0.04478000,5837.89484237,261.42093104132863
1534204800,2018-08-14 00:00:00,ETH/BTC,0.04545000,0.04545000,0.04187074,0.04492000,12245.60720953,550.0726758520876
1534118400,2018-08-13 00:00:00,ETH/BTC,0.05037000,0.05054000,0.04518002,0.04544998,9157.51325465,416.20879427357744
1534032000,2018-08-12 00:00:00,ETH/BTC,0.05097321,0.05161362,0.05022061,0.05033992,2439.96952721,122.82787080218922
1533945600,2018-08-11 00:00:00,ETH/BTC,0.05406998,0.05414847,0.04960471,0.05119978,4430.09048145,226.81965803033407
1533859200,2018-08-10 00:00:00,ETH/BTC,0.05562968,0.05647799,0.05355000,0.05412000,4851.84774402,262.58199990636246
1533772800,2018-08-09 00:00:00,ETH/BTC,0.05662974,0.05724950,0.05540287,0.05562920,2507.39745950,139.4845147540174
1533686400,2018-08-08 00:00:00,ETH/BTC,0.05622059,0.05760000,0.05540400,0.05662974,5732.03392788,324.60359100702317
1533600000,2018-08-07 00:00:00,ETH/BTC,0.05829004,0.05851299,0.05526902,0.05622059,3688.17560109,207.35140831688443
1533513600,2018-08-06 00:00:00,ETH/BTC,0.05823006,0.05873284,0.05770012,0.05845000,2725.31578889,159.29470786062052
1533427200,2018-08-05 00:00:00,ETH/BTC,0.05809900,0.05855756,0.05765110,0.05829399,2448.25471671,142.71853597334558
1533340800,2018-08-04 00:00:00,ETH/BTC,0.05624004,0.05864995,0.05582111,0.05796000,1399.32102005,81.10464632209799
1533254400,2018-08-03 00:00:00,ETH/BTC,0.05459769,0.05649879,0.05445000,0.05615001,2260.75499939,126.9414158232985
1533168000,2018-08-02 00:00:00,ETH/BTC,0.05532950,0.05552970,0.05417583,0.05445054,1481.58401021,80.67304941130001
1533081600,2018-08-01 00:00:00,ETH/BTC,0.05594987,0.05644000,0.05437155,0.05527800,2982.32582900,164.857007175462
1532995200,2018-07-31 00:00:00,ETH/BTC,0.05580008,0.05629059,0.05432000,0.05582200,2937.37638233,163.97022441442525
1532908800,2018-07-30 00:00:00,ETH/BTC,0.05679995,0.05711996,0.05555700,0.05596849,4655.24570428,260.54707264753813
1532822400,2018-07-29 00:00:00,ETH/BTC,0.05694694,0.05714351,0.05655000,0.05678011,312.80240214,17.760954801773437
1532736000,2018-07-28 00:00:00,ETH/BTC,0.05735001,0.05765828,0.05656847,0.05686001,1045.06387626,59.42234245478236
1532649600,2018-07-27 00:00:00,ETH/BTC,0.05830860,0.05896930,0.05668586,0.05722000,2314.15304307,132.4158371244654
1532563200,2018-07-26 00:00:00,ETH/BTC,0.05779900,0.05887000,0.05757544,0.05831820,1833.70739088,106.93851436281803
1532476800,2018-07-25 00:00:00,ETH/BTC,0.05717581,0.05818500,0.05662849,0.05781499,4188.04257786,242.1316397585501
1532390400,2018-07-24 00:00:00,ETH/BTC,0.05817501,0.05936215,0.05655000,0.05690000,16404.34924212,933.4074718766279
1532304000,2018-07-23 00:00:00,ETH/BTC,0.06156038,0.06169898,0.05796001,0.05825000,6643.50109371,386.9839387086075
1532217600,2018-07-22 00:00:00,ETH/BTC,0.06224998,0.06287758,0.06144039,0.06188923,1999.33885354,123.73754215467338
1532131200,2018-07-21 00:00:00,ETH/BTC,0.06113124,0.06319002,0.06100000,0.06241174,1917.09380608,119.64916018067538
1532044800,2018-07-20 00:00:00,ETH/BTC,0.06276957,0.06279992,0.06035101,0.06127979,4266.61006709,261.45696892316107
1531958400,2018-07-19 00:00:00,ETH/BTC,0.06503900,0.06527429,0.06242754,0.06277704,2132.06742854,133.84488224415273
1531872000,2018-07-18 00:00:00,ETH/BTC,0.06829370,0.06862000,0.06450000,0.06507998,7836.53612737,510.00161443851704
1531785600,2018-07-17 00:00:00,ETH/BTC,0.07108300,0.07143714,0.06790200,0.06815156,5201.78435774,354.5097187635791
1531699200,2018-07-16 00:00:00,ETH/BTC,0.07081000,0.07195000,0.07019002,0.07122200,2670.66216289,190.20990056535157
1531612800,2018-07-15 00:00:00,ETH/BTC,0.06931998,0.07119992,0.06905000,0.07072000,1657.19827634,117.1970621027648
1531526400,2018-07-14 00:00:00,ETH/BTC,0.06953509,0.07000000,0.06920502,0.06943648,801.32172806,55.64096014400363
1531440000,2018-07-13 00:00:00,ETH/BTC,0.06886003,0.07049502,0.06886003,0.06948926,1275.90546974,88.66172692218498
1531353600,2018-07-12 00:00:00,ETH/BTC,0.06991095,0.07027998,0.06855000,0.06900974,1184.38177590,81.73387841559727
1531267200,2018-07-11 00:00:00,ETH/BTC,0.06854001,0.07000000,0.06756000,0.06964000,1367.18186321,95.21054495394439
1531180800,2018-07-10 00:00:00,ETH/BTC,0.07085998,0.07096985,0.06743000,0.06852000,5143.21642467,352.4131894183884
1531094400,2018-07-09 00:00:00,ETH/BTC,0.07243054,0.07265991,0.07072718,0.07093917,2001.12196084,141.95793097076208
1531008000,2018-07-08 00:00:00,ETH/BTC,0.07186041,0.07318996,0.07154742,0.07244222,1323.29302175,95.86228420607829
1530921600,2018-07-07 00:00:00,ETH/BTC,0.07110105,0.07189738,0.07005200,0.07174019,564.31373471,40.48397454770499
